Population;Latitude;Location;Date;Month;ID;Male.size;Male.weight;GiftWeight;GiftType;Female.size;Female.weight
Candelaria;29.5;Center-North;2022;3;27;3.8;0.072;0.0038;0;NA;NA
Candelaria;29.5;Center-North;2022;3;28;4.2;0.079;0.0161;0;NA;NA
Candelaria;29.5;Center-North;2022;3;29;4.1;0.062;0.0124;0;NA;NA
Candelaria;29.5;Center-North;2022;3;30;NA;NA;0.0101;0;NA;NA
Itaara;29.56;Center-North;2021;1;1;4.3;0.085;NA;NA;4.6;0.17
Itaara;29.56;Center-North;2021;1;2;4;0.087;NA;NA;4.5;0.177
Itaara;29.56;Center-North;2021;1;3;3.8;0.095;NA;NA;4.8;0.163
Itaara;29.56;Center-North;2021;1;4;3.9;0.062;NA;NA;4.2;0.182
Itaara;29.56;Center-North;2021;1;5;3.7;0.078;NA;NA;4;0.117
Itaara;29.56;Center-North;2021;1;6;3.8;0.075;NA;NA;4.3;0.12
Itaara;29.56;Center-North;2021;1;7;4;0.11;NA;NA;4.9;0.124
Itaara;29.56;Center-North;2021;1;8;4.1;0.09;NA;NA;4.4;0.152
Itaara;29.56;Center-North;2021;1;9;3.8;0.077;NA;NA;4.6;0.175
Itaara;29.56;Center-North;2021;1;10;3.8;0.093;NA;NA;4.3;0.145
Itaara;29.56;Center-North;2021;1;11;4;0.08;NA;NA;4;0.159
Itaara;29.56;Center-North;2021;1;12;4;0.092;NA;NA;4.5;0.148
Itaara;29.56;Center-North;2021;1;13;4.2;0.103;NA;NA;4;0.148
Itaara;29.56;Center-North;2021;1;14;4;0.078;NA;NA;4.3;0.108
Itaara;29.56;Center-North;2021;1;15;4;0.11;NA;NA;4.7;0.195
Itaara;29.56;Center-North;2021;1;16;4.3;0.088;NA;NA;4.2;0.095
Itaara;29.56;Center-North;2021;1;17;4;0.055;NA;NA;4.3;0.113
Itaara;29.56;Center-North;2021;1;18;4.6;0.094;NA;NA;4.1;0.13
Itaara;29.56;Center-North;2021;1;19;4.6;0.088;NA;NA;4.4;0.141
Itaara;29.56;Center-North;2021;1;20;3.9;0.076;NA;NA;3.7;0.093
Itaara;29.56;Center-North;2021;1;21;4.7;0.077;0.0034;0;NA;NA
Itaara;29.56;Center-North;2021;1;22;4.8;0.083;0.0014;1;NA;NA
Itaara;29.56;Center-North;2021;1;23;4;0.099;0.0047;0;NA;NA
Itaara;29.56;Center-North;2021;1;24;4.1;0.071;0.0013;1;NA;NA
Itaara;29.56;Center-North;2021;1;25;4.4;0.074;0.0025;0;NA;NA
Itaara;29.56;Center-North;2021;1;26;4.1;0.099;0.0077;0;NA;NA
Itaara;29.56;Center-North;2021;1;27;4.1;0.08;0.0023;0;NA;NA
Itaara;29.56;Center-North;2021;1;28;3.7;0.083;0.0039;0;NA;NA
Itaara;29.56;Center-North;2021;1;29;4;0.078;0.0018;1;NA;NA
Itaara;29.56;Center-North;2021;1;30;3.5;0.057;0.0019;1;NA;NA
Itaara;29.56;Center-North;2021;1;31;3.5;0.057;0.0019;0;NA;NA
Itaara;29.56;Center-North;2021;1;32;3.9;0.088;0.0046;0;NA;NA
Itaara;29.56;Center-North;2021;1;33;4.4;0.099;0.0018;0;NA;NA
Itaara;29.56;Center-North;2021;1;34;3.6;0.07;0.0009;1;NA;NA
Itaara;29.56;Center-North;2021;1;35;3.2;0.072;0.0023;1;NA;NA
Itaara;29.56;Center-North;2021;1;36;4;0.074;0.005;0;NA;NA
Itaara;29.56;Center-North;2021;1;37;4.6;0.118;0.0005;1;NA;NA
Itaara;29.56;Center-North;2021;1;38;4.2;0.066;0.0037;0;NA;NA
Itaara;29.56;Center-North;2021;1;39;4.4;0.082;0.0085;0;NA;NA
Itaara;29.56;Center-North;2021;2;1;3.7;NA;NA;NA;3.6;NA
Itaara;29.56;Center-North;2021;2;2;3.5;NA;NA;NA;3.6;NA
Itaara;29.56;Center-North;2021;2;3;3.8;NA;NA;NA;3.5;NA
Itaara;29.56;Center-North;2021;2;4;3.6;NA;NA;NA;3.2;NA
Itaara;29.56;Center-North;2021;2;5;3.2;NA;NA;NA;3.7;NA
Itaara;29.56;Center-North;2021;2;6;3.7;NA;NA;NA;3.8;NA
Itaara;29.56;Center-North;2021;2;7;3.4;NA;NA;NA;3.9;NA
Itaara;29.56;Center-North;2021;2;8;4;NA;NA;NA;3.5;NA
Itaara;29.56;Center-North;2021;2;9;3.4;NA;NA;NA;4;NA
Itaara;29.56;Center-North;2021;2;10;3.4;NA;NA;NA;3.7;NA
Itaara;29.56;Center-North;2021;2;11;3.5;NA;NA;NA;4.3;NA
Itaara;29.56;Center-North;2021;2;12;4.1;NA;NA;NA;4;NA
Itaara;29.56;Center-North;2021;2;13;3.7;NA;NA;NA;4.2;NA
Itaara;29.56;Center-North;2021;2;14;3.8;NA;NA;NA;4.1;NA
Itaara;29.56;Center-North;2021;2;15;3.6;NA;NA;NA;3.8;NA
Itaara;29.56;Center-North;2021;2;16;3.8;NA;NA;NA;3.8;NA
Itaara;29.56;Center-North;2021;2;17;3.5;NA;NA;NA;3.7;NA
Itaara;29.56;Center-North;2021;2;18;3.9;NA;NA;NA;3.2;NA
Itaara;29.56;Center-North;2021;2;19;3.5;NA;NA;NA;4;NA
Itaara;29.56;Center-North;2021;2;20;3.5;NA;NA;NA;4.3;NA
Itaara;29.56;Center-North;2021;2;21;3.8;NA;0.0017;0;NA;NA
Itaara;29.56;Center-North;2021;2;22;3.2;NA;0.0018;0;NA;NA
Itaara;29.56;Center-North;2021;2;23;3.4;NA;0.0013;1;NA;NA
Itaara;29.56;Center-North;2021;2;24;3.5;NA;0.001;0;NA;NA
Itaara;29.56;Center-North;2021;2;25;3.3;NA;0.0008;1;NA;NA
Itaara;29.56;Center-North;2021;2;26;3.4;NA;0.0046;0;NA;NA
Itaara;29.56;Center-North;2021;2;27;3;NA;0.0018;0;NA;NA
Itaara;29.56;Center-North;2021;2;28;3.8;NA;0.0005;1;NA;NA
Itaara;29.56;Center-North;2021;2;29;4;NA;0.0014;1;NA;NA
Itaara;29.56;Center-North;2021;2;30;3.6;NA;0.0031;1;NA;NA
Itaara;29.56;Center-North;2021;2;31;3.7;NA;0.0068;0;NA;NA
Itaara;29.56;Center-North;2021;2;32;3.6;NA;0.0019;0;NA;NA
Itaara;29.56;Center-North;2021;2;33;3.7;NA;0.0045;0;NA;NA
Itaara;29.56;Center-North;2021;2;34;3.6;NA;0.0007;1;NA;NA
Itaara;29.56;Center-North;2021;2;35;3.4;NA;0.001;NA;NA;NA
Itaara;29.56;Center-North;2021;2;36;3.6;NA;0.0038;0;NA;NA
Itaara;29.56;Center-North;2021;2;37;3.4;NA;0.0058;0;NA;NA
Itaara;29.56;Center-North;2021;2;38;3.2;NA;0.0029;0;NA;NA
Itaara;29.56;Center-North;2021;2;39;3.8;NA;0.0033;0;NA;NA
Itaara;29.56;Center-North;2021;2;40;3.9;NA;0.0043;0;NA;NA
Itaara;29.56;Center-North;2021;2;41;3.6;NA;0.0015;1;NA;NA
Itaara;29.56;Center-North;2021;2;42;3.4;NA;0.0004;1;NA;NA
Itaara;29.56;Center-North;2021;2;NA;NA;NA;NA;0;NA;NA
Itaara;29.56;Center-North;2021;3;1;3.5;0.075;NA;NA;3.6;0.08
Itaara;29.56;Center-North;2021;3;2;3.9;0.087;NA;NA;3.8;0.104
Itaara;29.56;Center-North;2021;3;3;3.8;0.092;NA;NA;3.3;0.073
Itaara;29.56;Center-North;2021;3;4;3.7;0.094;NA;NA;3.7;0.136
Itaara;29.56;Center-North;2021;3;5;3.7;0.088;NA;NA;3.2;0.144
Itaara;29.56;Center-North;2021;3;6;3.8;0.091;NA;NA;3.8;0.108
Itaara;29.56;Center-North;2021;3;7;3.7;0.058;NA;NA;4.2;0.124
Itaara;29.56;Center-North;2021;3;8;4;0.098;NA;NA;3.4;0.105
Itaara;29.56;Center-North;2021;3;9;3.7;0.085;NA;NA;4.4;0.131
Itaara;29.56;Center-North;2021;3;10;3.7;0.101;NA;NA;4.2;0.182
Itaara;29.56;Center-North;2021;3;11;3.7;0.071;NA;NA;3.6;0.123
Itaara;29.56;Center-North;2021;3;12;3.8;0.064;NA;NA;3.7;0.085
Itaara;29.56;Center-North;2021;3;13;3.6;0.073;NA;NA;4.8;0.12
Itaara;29.56;Center-North;2021;3;14;3.8;0.068;NA;NA;3.7;0.077
Itaara;29.56;Center-North;2021;3;15;3.8;0.097;NA;NA;3.9;0.101
Itaara;29.56;Center-North;2021;3;16;3.4;0.077;NA;NA;3.7;0.061
Itaara;29.56;Center-North;2021;3;17;3.8;0.08;NA;NA;3.7;0.089
Itaara;29.56;Center-North;2021;3;18;3.8;0.079;NA;NA;3.6;0.067
Itaara;29.56;Center-North;2021;3;19;3.7;0.08;NA;NA;3.8;0.094
Itaara;29.56;Center-North;2021;3;20;3.4;0.088;NA;NA;3.2;0.092
Itaara;29.56;Center-North;2021;3;21;3.8;0.085;0.0012;1;NA;NA
Itaara;29.56;Center-North;2021;3;22;3.8;0.09;0.0015;1;NA;NA
Itaara;29.56;Center-North;2021;3;23;3.7;0.076;0.0001;1;NA;NA
Itaara;29.56;Center-North;2021;3;24;3.6;0.084;0.0028;0;NA;NA
Itaara;29.56;Center-North;2021;3;25;3.8;0.078;0.0069;0;NA;NA
Itaara;29.56;Center-North;2021;3;26;4;0.101;0.0037;0;NA;NA
Itaara;29.56;Center-North;2021;3;27;4.8;0.068;0.001;1;NA;NA
Itaara;29.56;Center-North;2021;3;28;3.9;0.092;0.0001;1;NA;NA
Itaara;29.56;Center-North;2021;3;29;3.8;0.072;0.0001;1;NA;NA
Itaara;29.56;Center-North;2021;3;30;3.4;0.05;0.0029;0;NA;NA
Itaara;29.56;Center-North;2021;3;31;3.6;0.084;0.0073;0;NA;NA
Itaara;29.56;Center-North;2021;3;32;3.9;0.101;0.0023;0;NA;NA
Itaara;29.56;Center-North;2021;3;33;3.5;0.06;0;1;NA;NA
Itaara;29.56;Center-North;2021;3;34;3.6;0.079;0.0013;0;NA;NA
Itaara;29.56;Center-North;2021;3;35;3.6;0.079;NA;NA;NA;NA
Itaara;29.56;Center-North;2021;3;36;3.7;0.09;0.0012;0;NA;NA
Itaara;29.56;Center-North;2021;3;37;3.3;0.065;0.009;0;NA;NA
Itaara;29.56;Center-North;2021;3;38;3.7;0.102;0.0094;0;NA;NA
Itaara;29.56;Center-North;2021;3;39;3.7;0.088;0.005;0;NA;NA
Itaara;29.56;Center-North;2021;3;40;4.1;0.075;0;1;NA;NA
Itaara;29.56;Center-North;2021;3;41;3.5;0.062;0.0012;0;NA;NA
Itaara;29.56;Center-North;2021;3;42;3.4;0.086;0.0022;0;NA;NA
Itaara;29.56;Center-North;2021;3;43;3.5;0.085;0.0019;0;NA;NA
Itaara;29.56;Center-North;2021;3;44;3.6;0.086;0.0027;0;NA;NA
Itaara;29.56;Center-North;2021;4;1;4.2;0.066;NA;NA;4.1;0.064
Itaara;29.56;Center-North;2021;4;2;4.5;0.082;NA;NA;4.7;0.115
Itaara;29.56;Center-North;2021;4;3;4.6;0.053;NA;NA;4.6;0.152
Itaara;29.56;Center-North;2021;4;4;4.2;0.063;NA;NA;3.7;0.125
Itaara;29.56;Center-North;2021;4;5;4.6;0.093;NA;NA;4.8;0.079
Itaara;29.56;Center-North;2021;4;6;4.4;0.078;NA;NA;4;0.141
Itaara;29.56;Center-North;2021;4;7;4.1;0.063;NA;NA;4.2;0.085
Itaara;29.56;Center-North;2021;4;8;3.9;0.061;NA;NA;4.6;0.116
Itaara;29.56;Center-North;2021;4;9;3.8;0.062;NA;NA;4;0.097
Itaara;29.56;Center-North;2021;4;10;4.4;0.072;NA;NA;4.6;0.089
Itaara;29.56;Center-North;2021;4;11;4.5;0.09;NA;NA;4.2;0.091
Itaara;29.56;Center-North;2021;4;12;4.3;0.064;NA;NA;4.9;0.144
Itaara;29.56;Center-North;2021;4;13;4.6;0.073;NA;NA;4.1;0.087
Itaara;29.56;Center-North;2021;4;14;4.3;0.083;NA;NA;4;0.083
Itaara;29.56;Center-North;2021;4;15;3.8;0.069;0.0012;1;4.2;0.073
Itaara;29.56;Center-North;2021;4;16;4;0.068;0.003;0;3.8;0.128
Itaara;29.56;Center-North;2021;4;17;3.7;0.073;0.0022;0;4.6;0.129
Itaara;29.56;Center-North;2021;4;18;3.9;0.122;0.0029;0;4.5;0.119
Itaara;29.56;Center-North;2021;4;19;3.5;0.064;0.0031;0;4.7;0.093
Itaara;29.56;Center-North;2021;4;20;4.1;0.08;0.0036;0;4.1;0.118
Itaara;29.56;Center-North;2021;4;21;3.7;0.072;0.0039;0;3.8;0.076
Itaara;29.56;Center-North;2021;4;22;3.8;0.067;NA;NA;NA;NA
Itaara;29.56;Center-North;2021;4;23;4.4;0.084;0.0039;0;NA;NA
Itaara;29.56;Center-North;2021;4;24;4;0.044;0.001;1;NA;NA
Itaara;29.56;Center-North;2021;4;25;4.2;0.064;0.0039;0;NA;NA
Itaara;29.56;Center-North;2021;4;26;4.6;0.082;0.0138;0;NA;NA
Itaara;29.56;Center-North;2021;4;27;3.9;0.07;0.0044;0;NA;NA
Itaara;29.56;Center-North;2021;4;28;4;0.071;0.0021;0;NA;NA
Itaara;29.56;Center-North;2021;4;29;3.7;0.082;0.0032;0;NA;NA
Itaara;29.56;Center-North;2021;4;30;3.8;0.066;0.0006;1;NA;NA
Itaara;29.56;Center-North;2021;4;31;4.2;0.072;0.0003;1;NA;NA
Itaara;29.56;Center-North;2021;4;32;3.4;0.085;NA;NA;NA;NA
Itaara;29.56;Center-North;2022;2;1;4.1;0.07;NA;NA;4.9;0.094
Itaara;29.56;Center-North;2022;2;1;4.3;0.084;NA;NA;4.3;0.088
Itaara;29.56;Center-North;2022;2;2;4.2;0.095;NA;NA;4.6;0.107
Itaara;29.56;Center-North;2022;2;2;4.8;0.092;NA;NA;5;0.177
Itaara;29.56;Center-North;2022;2;3;5;0.079;NA;NA;4.4;0.066
Itaara;29.56;Center-North;2022;2;3;4.5;0.082;NA;NA;4.7;0.082
Itaara;29.56;Center-North;2022;2;4;4.7;0.103;NA;NA;4.7;0.143
Itaara;29.56;Center-North;2022;2;4;4.9;0.113;NA;NA;4.5;0.106
Itaara;29.56;Center-North;2022;2;5;4.3;0.084;NA;NA;4.6;0.139
Itaara;29.56;Center-North;2022;2;5;4.8;0.095;NA;NA;4.2;0.117
Itaara;29.56;Center-North;2022;2;6;4.4;0.076;NA;NA;4.3;0.135
Itaara;29.56;Center-North;2022;2;6;4.5;0.075;NA;NA;4.5;0.087
Itaara;29.56;Center-North;2022;2;7;4.6;0.106;NA;NA;4.9;0.187
Itaara;29.56;Center-North;2022;2;7;5.1;0.095;NA;NA;4.7;0.163
Itaara;29.56;Center-North;2022;2;8;4.5;0.086;NA;NA;3.9;0.068
Itaara;29.56;Center-North;2022;2;8;4.6;0.097;NA;NA;4.2;0.127
Itaara;29.56;Center-North;2022;2;9;4;0.093;NA;NA;4.4;0.159
Itaara;29.56;Center-North;2022;2;9;4.4;0.072;NA;NA;4.3;0.165
Itaara;29.56;Center-North;2022;2;10;4.3;0.083;NA;NA;4.1;0.087
Itaara;29.56;Center-North;2022;2;10;4.9;0.093;NA;NA;4.7;0.127
Itaara;29.56;Center-North;2022;2;11;4.6;0.083;NA;NA;4.6;0.118
Itaara;29.56;Center-North;2022;2;11;4.8;0.099;NA;NA;4.4;0.102
Itaara;29.56;Center-North;2022;2;12;4;0.077;NA;NA;4.9;0.153
Itaara;29.56;Center-North;2022;2;12;4.9;0.097;NA;NA;4.5;0.147
Itaara;29.56;Center-North;2022;2;13;4.6;0.093;NA;NA;3.7;0.068
Itaara;29.56;Center-North;2022;2;13;4.8;0.093;NA;NA;4.1;0.192
Itaara;29.56;Center-North;2022;2;14;4.1;0.098;NA;NA;5;0.148
Itaara;29.56;Center-North;2022;2;14;4.7;0.086;NA;NA;4.9;0.086
Itaara;29.56;Center-North;2022;2;15;4.2;0.084;NA;NA;4.1;0.09
Itaara;29.56;Center-North;2022;2;15;4.7;0.078;NA;NA;4.8;0.097
Itaara;29.56;Center-North;2022;2;16;5;0.103;NA;NA;4.4;0.098
Itaara;29.56;Center-North;2022;2;16;4.9;0.075;NA;NA;5.1;0.204
Itaara;29.56;Center-North;2022;2;17;4;0.088;NA;NA;4.4;0.115
Itaara;29.56;Center-North;2022;2;17;4.9;0.101;NA;NA;4.2;0.14
Itaara;29.56;Center-North;2022;2;18;4.1;0.097;NA;NA;4.6;0.126
Itaara;29.56;Center-North;2022;2;18;4.6;0.08;NA;NA;4.9;0.152
Itaara;29.56;Center-North;2022;2;19;4.1;0.059;NA;NA;4.9;0.136
Itaara;29.56;Center-North;2022;2;19;4.4;0.078;NA;NA;4.3;0.127
Itaara;29.56;Center-North;2022;2;20;4.8;0.09;NA;NA;4.2;0.092
Itaara;29.56;Center-North;2022;2;20;NA;NA;NA;NA;4.2;0.135
Itaara;29.56;Center-North;2022;2;21;4.5;0.107;0.0024;0;NA;NA
Itaara;29.56;Center-North;2022;2;21;4.7;0.076;0.0025;0;NA;NA
Itaara;29.56;Center-North;2022;2;22;4.4;0.07;0.0015;0;NA;NA
Itaara;29.56;Center-North;2022;2;22;4.9;0.099;0.0042;0;NA;NA
Itaara;29.56;Center-North;2022;2;23;5;0.108;0.008;0;NA;NA
Itaara;29.56;Center-North;2022;2;23;4.4;0.072;0.0015;1;NA;NA
Itaara;29.56;Center-North;2022;2;24;4.1;0.071;0.0036;0;NA;NA
Itaara;29.56;Center-North;2022;2;24;4.2;0.069;0.0009;1;NA;NA
Itaara;29.56;Center-North;2022;2;25;5;0.082;0.0014;1;NA;NA
Itaara;29.56;Center-North;2022;2;25;4.1;0.075;0.0035;0;NA;NA
Itaara;29.56;Center-North;2022;2;26;4.5;0.078;0.0004;1;NA;NA
Itaara;29.56;Center-North;2022;2;26;5.2;0.081;0.0001;1;NA;NA
Itaara;29.56;Center-North;2022;2;27;4.7;0.07;0.0008;1;NA;NA
Itaara;29.56;Center-North;2022;2;27;5.1;0.092;0.0031;0;NA;NA
Itaara;29.56;Center-North;2022;2;28;5;0.103;0.0055;0;NA;NA
Itaara;29.56;Center-North;2022;2;28;4.4;0.085;0.004;0;NA;NA
Itaara;29.56;Center-North;2022;2;29;4.5;0.095;0.0029;0;NA;NA
Itaara;29.56;Center-North;2022;2;29;4.9;0.081;0.0026;0;NA;NA
Itaara;29.56;Center-North;2022;2;30;4.2;0.082;0.0015;1;NA;NA
Itaara;29.56;Center-North;2022;2;30;4.3;0.08;0.0016;1;NA;NA
Itaara;29.56;Center-North;2022;2;31;5.1;0.111;0.0052;0;NA;NA
Itaara;29.56;Center-North;2022;2;31;5.1;0.096;0.0023;0;NA;NA
Itaara;29.56;Center-North;2022;2;32;3.8;0.084;0.0043;1;NA;NA
Itaara;29.56;Center-North;2022;2;32;4.1;0.08;0.0028;0;NA;NA
Itaara;29.56;Center-North;2022;2;33;4;0.078;0.0057;1;NA;NA
Itaara;29.56;Center-North;2022;2;33;4.9;0.116;0.003;0;NA;NA
Itaara;29.56;Center-North;2022;2;34;4.1;0.085;0.0033;0;NA;NA
Itaara;29.56;Center-North;2022;2;34;4.1;0.081;0.0018;1;NA;NA
Itaara;29.56;Center-North;2022;2;35;5;0.098;0.0065;0;NA;NA
Itaara;29.56;Center-North;2022;2;35;3.8;0.072;0.0052;0;NA;NA
Itaara;29.56;Center-North;2022;2;36;4.9;0.094;0.0049;0;NA;NA
Itaara;29.56;Center-North;2022;2;36;4.9;0.091;0.0035;0;NA;NA
Itaara;29.56;Center-North;2022;2;37;5;0.123;0.0044;0;NA;NA
Itaara;29.56;Center-North;2022;2;37;4.5;0.086;0.0022;1;NA;NA
Itaara;29.56;Center-North;2022;2;38;4.7;0.089;0.0074;0;NA;NA
Itaara;29.56;Center-North;2022;2;38;4.9;0.067;0.0071;0;NA;NA
Itaara;29.56;Center-North;2022;2;39;5;0.075;0.0061;0;NA;NA
Itaara;29.56;Center-North;2022;2;39;4.4;0.066;0.0017;1;NA;NA
Itaara;29.56;Center-North;2022;2;40;4.6;0.104;0.0043;0;NA;NA
Itaara;29.56;Center-North;2022;2;40;4.6;0.094;0.0011;1;NA;NA
Itaara;29.56;Center-North;2022;2;41;4.4;0.089;0.0013;1;NA;NA
Itaara;29.56;Center-North;2022;2;41;4.8;0.095;0.0022;0;NA;NA
Itaara;29.56;Center-North;2022;2;42;4.7;0.104;0.0055;0;NA;NA
Itaara;29.56;Center-North;2022;2;42;NA;NA;0.003;0;NA;NA
Itaara;29.56;Center-North;2022;2;43;NA;NA;0.0038;0;NA;NA
Itaara;29.56;Center-North;2022;2;44;NA;NA;0.0057;1;NA;NA
Itaara;29.56;Center-North;2022;3;1;4.6;0.093;NA;NA;4.2;0.128
Itaara;29.56;Center-North;2022;3;2;4.4;0.094;NA;NA;4.5;0.098
Itaara;29.56;Center-North;2022;3;3;4.5;0.071;NA;NA;4.5;0.143
Itaara;29.56;Center-North;2022;3;4;4.2;0.09;NA;NA;4;0.152
Itaara;29.56;Center-North;2022;3;5;4.4;0.093;NA;NA;4.3;0.181
Itaara;29.56;Center-North;2022;3;6;4;0.078;NA;NA;4.9;0.19
Itaara;29.56;Center-North;2022;3;7;4.2;0.092;NA;NA;3.9;0.139
Itaara;29.56;Center-North;2022;3;8;4.4;0.082;NA;NA;4.3;0.158
Itaara;29.56;Center-North;2022;3;9;4.2;0.088;NA;NA;4.5;0.177
Itaara;29.56;Center-North;2022;3;10;4.3;0.11;NA;NA;4.3;0.128
Itaara;29.56;Center-North;2022;3;11;4.2;0.078;NA;NA;4.6;0.175
Itaara;29.56;Center-North;2022;3;12;4.1;0.075;NA;NA;4.2;0.123
Itaara;29.56;Center-North;2022;3;13;4.6;0.083;NA;NA;4.4;0.165
Itaara;29.56;Center-North;2022;3;14;4;0.096;NA;NA;4.8;0.133
Itaara;29.56;Center-North;2022;3;15;4.2;0.096;NA;NA;4.5;0.15
Itaara;29.56;Center-North;2022;3;16;4.3;0.114;NA;NA;4.2;0.11
Itaara;29.56;Center-North;2022;3;17;3.6;0.064;NA;NA;4.1;0.126
Itaara;29.56;Center-North;2022;3;18;4.2;0.097;NA;NA;3.8;0.118
Itaara;29.56;Center-North;2022;3;19;4.1;0.106;NA;NA;4.2;0.192
Itaara;29.56;Center-North;2022;3;20;4.4;0.09;NA;NA;4.2;0.118
Itaara;29.56;Center-North;2022;3;21;4;0.086;0.0091;0;NA;NA
Itaara;29.56;Center-North;2022;3;22;4.4;0.086;0.0043;0;NA;NA
Itaara;29.56;Center-North;2022;3;23;3.7;0.081;0.0098;0;NA;NA
Itaara;29.56;Center-North;2022;3;24;4.3;0.088;0.0062;0;NA;NA
Itaara;29.56;Center-North;2022;3;25;3.9;0.113;0.0055;0;NA;NA
Itaara;29.56;Center-North;2022;3;26;3.9;0.107;0.0071;0;NA;NA
Itaara;29.56;Center-North;2022;3;27;3.8;0.094;0.0087;0;NA;NA
Itaara;29.56;Center-North;2022;3;28;3.9;0.089;0.0055;0;NA;NA
Itaara;29.56;Center-North;2022;3;29;4.1;0.086;0.0038;0;NA;NA
Itaara;29.56;Center-North;2022;3;30;3.8;0.085;0.0032;0;NA;NA
Itaara;29.56;Center-North;2022;3;31;4;0.069;0.0052;0;NA;NA
Itaara;29.56;Center-North;2022;3;32;4.2;0.091;0.0343;0;NA;NA
Itaara;29.56;Center-North;2022;3;33;4.5;0.106;0.0082;0;NA;NA
Itaara;29.56;Center-North;2022;3;34;3.8;0.065;0.0051;0;NA;NA
Itaara;29.56;Center-North;2022;3;35;4.2;0.074;0.0064;0;NA;NA
Itaara;29.56;Center-North;2022;3;36;4.3;0.095;0.0031;1;NA;NA
Itaara;29.56;Center-North;2022;3;37;4.1;0.102;0.0026;1;NA;NA
Itaara;29.56;Center-North;2022;3;38;4.2;0.086;0.0027;1;NA;NA
Itaara;29.56;Center-North;2022;3;39;4;0.119;0.0027;1;NA;NA
Itaara;29.56;Center-North;2022;3;40;4.5;0.09;0.0038;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;1;3;0.06;NA;NA;3.5;0.07
Lunarejo;31.19;Center-South;2015;1;2;4;0.1;NA;NA;4;0.08
Lunarejo;31.19;Center-South;2015;1;3;3.5;0.07;NA;NA;3;0.07
Lunarejo;31.19;Center-South;2015;1;4;3;0.09;NA;NA;3;0.09
Lunarejo;31.19;Center-South;2015;1;5;4;0.07;NA;NA;3.5;0.08
Lunarejo;31.19;Center-South;2015;1;6;4;0.07;NA;NA;3.5;0.09
Lunarejo;31.19;Center-South;2015;1;7;3.5;0.06;NA;NA;3.5;0.07
Lunarejo;31.19;Center-South;2015;1;8;4;0.08;NA;NA;3.5;0.08
Lunarejo;31.19;Center-South;2015;1;9;3.5;0.06;NA;NA;4;0.13
Lunarejo;31.19;Center-South;2015;1;10;4;0.08;NA;NA;3.5;0.1
Lunarejo;31.19;Center-South;2015;1;11;4;0.08;NA;NA;4;0.12
Lunarejo;31.19;Center-South;2015;1;12;4;0.1;NA;NA;3.5;0.09
Lunarejo;31.19;Center-South;2015;1;13;4;0.07;NA;NA;4;0.14
Lunarejo;31.19;Center-South;2015;1;14;3;0.05;NA;NA;4;0.15
Lunarejo;31.19;Center-South;2015;1;15;3;0.05;NA;NA;3;0.09
Lunarejo;31.19;Center-South;2015;1;16;3;0.06;NA;NA;3;0.05
Lunarejo;31.19;Center-South;2015;1;17;3.5;0.07;NA;NA;3.5;0.09
Lunarejo;31.19;Center-South;2015;1;18;3;0.05;NA;NA;4;0.15
Lunarejo;31.19;Center-South;2015;1;19;3.5;0.07;NA;NA;4;0.09
Lunarejo;31.19;Center-South;2015;1;20;4;0.09;NA;NA;4;0.14
Lunarejo;31.19;Center-South;2015;1;21;4;0.11;0.0016;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;22;3.5;0.08;0.0013;0;NA;NA
Lunarejo;31.19;Center-South;2015;1;23;4;0.11;0.0041;0;NA;NA
Lunarejo;31.19;Center-South;2015;1;24;4;0.1;0.002;0;NA;NA
Lunarejo;31.19;Center-South;2015;1;25;3.5;0.08;0.0007;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;26;3.5;0.09;0.0019;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;27;3;0.06;0.0001;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;28;3.5;0.09;0.0007;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;29;3;0.09;0.0001;1;NA;NA
Lunarejo;31.19;Center-South;2015;1;30;4;0.09;0.0042;0;NA;NA
Lunarejo;31.19;Center-South;2015;1;31;3.5;0.08;0.002;0;NA;NA
Lunarejo;31.19;Center-South;2015;1;32;3.5;0.06;0.0026;0;NA;NA
Lunarejo;31.19;Center-South;2015;1;33;4;0.08;0.0009;1;NA;NA
Lunarejo;31.19;Center-South;2015;2;1;4.2;0.05;NA;NA;4.6;0.1
Lunarejo;31.19;Center-South;2015;2;2;4.4;0.05;NA;NA;4.1;0.08
Lunarejo;31.19;Center-South;2015;2;3;3.2;0.13;NA;NA;3.5;0.06
Lunarejo;31.19;Center-South;2015;2;4;3.6;0.12;NA;NA;5.1;0.15
Lunarejo;31.19;Center-South;2015;2;5;3.9;0.06;NA;NA;4.1;0.1
Lunarejo;31.19;Center-South;2015;2;6;4.4;0.05;NA;NA;4.5;0.13
Lunarejo;31.19;Center-South;2015;2;7;4.4;0.07;NA;NA;4.7;0.17
Lunarejo;31.19;Center-South;2015;2;8;4.1;0.07;NA;NA;3.9;0.11
Lunarejo;31.19;Center-South;2015;2;9;4.3;0.09;NA;NA;4.3;0.14
Lunarejo;31.19;Center-South;2015;2;10;4.6;0.1;NA;NA;3.3;0.12
